"evt","perceived_at","game_id","season","day","drainer_id","drainer_name","drained_id","drained_name"
"The Blooddrain gurgled! Glabe Moon siphoned some of Marco Stink's defensive ability to add an Out!","2020-10-14 02:03:04.120278","d32623fe-d5e1-46c3-9a2e-aba977b6aa98",9,33,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","87e6ae4b-67de-4973-aa56-0fc9835a1e1e","Marco Stink"
"The Blooddrain gurgled! Randy Dennis siphoned some of Eizabeth Elliott's defensive ability to add a Strike!","2020-10-14 03:08:19.610931","d237ce82-4743-4412-a441-fffc7651a008",9,34,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","aa6c2662-75f8-4506-aa06-9a0993313216","Eizabeth Elliott"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Son Scotch's defensive ability to add an Out!","2020-10-14 04:03:27.609694","769df19d-cc50-4bb1-95bc-df5d9dd51b37",9,35,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","285ce77d-e5cd-4daa-9784-801347140d48","Son Scotch"
"The Blooddrain gurgled! Glabe Moon siphoned some of Hewitt Best's defensive ability!","2020-10-14 04:22:15.608838","64a74011-7021-4fbf-a1d1-030327238bf9",9,35,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","88cd6efa-dbf2-4309-aabe-ec1d6f21f98a","Hewitt Best"
"The Blooddrain gurgled! Glabe Moon siphoned some of Stew Briggs's defensive ability!","2020-10-14 04:23:23.10824","64a74011-7021-4fbf-a1d1-030327238bf9",9,35,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","46721a07-7cd2-4839-982e-7046df6e8b66","Stew Briggs"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Juice Collins's defensive ability to add an Out!","2020-10-14 05:06:49.109896","4da7001b-02b9-4b69-9495-15862ac39a06",9,36,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","21cbbfaa-100e-48c5-9cea-7118b0d08a34","Juice Collins"
"The Blooddrain gurgled! Spears Taylor siphoned some of Ren Morin's defensive ability to remove a Ball!","2020-10-14 05:14:29.611716","4da7001b-02b9-4b69-9495-15862ac39a06",9,36,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","32c9bce6-6e52-40fa-9f64-3629b3d026a8","Ren Morin"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Eizabeth Guerra's defensive ability to add an Out!","2020-10-14 05:15:28.610432","7d865c9c-bd74-4839-ba05-07542808f4e8",9,36,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","cd417f8a-ce01-4ab2-921d-42e2e445bbe2","Eizabeth Guerra"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Oscar Vaughan's hitting ability to add a Ball!","2020-10-14 05:43:08.113063","7d865c9c-bd74-4839-ba05-07542808f4e8",9,36,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","138fccc3-e66f-4b07-8327-d4b6f372f654","Oscar Vaughan"
"The Blooddrain gurgled! Randy Dennis siphoned some of Comfort Septemberish's defensive ability!","2020-10-14 06:00:31.379735","4d5ddff7-bcd1-4307-837b-d7b79905807c",9,37,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","d8ee256f-e3d0-46cb-8c77-b1f88d8c9df9","Comfort Septemberish"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Oscar Dollie's defensive ability to add a Strike!","2020-10-14 06:20:04.609014","5d4f6510-9fc7-4475-ad3b-3d816840a5a1",9,37,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","63512571-2eca-4bc4-8ad9-a5308a22ae22","Oscar Dollie"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Eizabeth Elliott's defensive ability to add a Strike!","2020-10-14 06:26:39.601219","5d4f6510-9fc7-4475-ad3b-3d816840a5a1",9,37,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","aa6c2662-75f8-4506-aa06-9a0993313216","Eizabeth Elliott"
"The Blooddrain gurgled! Glabe Moon siphoned some of Dudley Mueller's defensive ability!","2020-10-14 06:27:13.608655","c199e11d-2bcd-4b5d-90ee-0f9a99e26be7",9,37,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller"
"The Blooddrain gurgled! Richardson Games siphoned some of Alyssa Harrell's defensive ability!","2020-10-14 08:04:53.111842","2def526d-e627-45d5-b1bc-3cafcd8db75f",9,39,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","80de2b05-e0d4-4d33-9297-9951b2b5c950","Alyssa Harrell"
"The Blooddrain gurgled! Cory Ross siphoned some of Jaxon Buckley's defensive ability to add a Strike! Jaxon Buckley strikes out looking.","2020-10-14 08:05:38.609735","1957ce49-bd09-4ae9-b258-40e39817389b",9,39,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","405dfadf-d435-4307-82f6-8eba2287e87a","Jaxon Buckley"
"The Blooddrain gurgled! Cory Ross siphoned some of Jode Preston's defensive ability!","2020-10-14 08:12:03.606726","1957ce49-bd09-4ae9-b258-40e39817389b",9,39,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","fcbe1d14-04c4-4331-97ad-46e170610633","Jode Preston"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Kichiro Guerra's defensive ability!","2020-10-14 08:12:16.607732","2e6be102-d5a8-478c-af7f-65efacfeeafc",9,39,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","58c9e294-bd49-457c-883f-fb3162fc668e","Kichiro Guerra"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Basilio Fig's defensive ability to add an Out!","2020-10-14 08:12:48.609292","2e6be102-d5a8-478c-af7f-65efacfeeafc",9,39,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","c755efce-d04d-4e00-b5c1-d801070d3808","Basilio Fig"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Ortiz Lopez's defensive ability to add an Out!","2020-10-14 08:17:34.607644","2e6be102-d5a8-478c-af7f-65efacfeeafc",9,39,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","2b157c5c-9a6a-45a6-858f-bf4cf4cbc0bd","Ortiz Lopez"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Valentine Games's defensive ability to add an Out!","2020-10-14 08:20:42.6078","2e6be102-d5a8-478c-af7f-65efacfeeafc",9,39,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","c675fcdf-6117-49a6-ac32-99a89a3a88aa","Valentine Games"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Basilio Mason's defensive ability to add an Out!","2020-10-14 08:24:01.611089","2e6be102-d5a8-478c-af7f-65efacfeeafc",9,39,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","27c68d7f-5e40-4afa-8b6f-9df47b79e7dd","Basilio Mason"
"The Blooddrain gurgled! Richardson Games siphoned some of Evelton McBlase's baserunning ability to add a Ball!","2020-10-14 08:24:07.613437","2def526d-e627-45d5-b1bc-3cafcd8db75f",9,39,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","a5f8ce83-02b2-498c-9e48-533a1d81aebf","Evelton McBlase"
"The Blooddrain gurgled! Cory Ross siphoned some of Beasley Day's defensive ability!","2020-10-14 09:05:33.606582","675f2e0c-4d59-4a15-b6ff-a513452e5fad",9,40,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","26cfccf2-850e-43eb-b085-ff73ad0749b8","Beasley Day"
"The Blooddrain gurgled! Spears Taylor siphoned some of Hotbox Sato's defensive ability to add a Strike!","2020-10-14 09:19:54.117703","4055a21b-bd47-41b5-bf1b-a68a8a32e3ec",9,40,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","2175cda0-a427-40fd-b497-347edcc1cd61","Hotbox Sato"
"The Blooddrain gurgled! Theodore Cervantes siphoned some of Mike Townsend's pitching ability to add an Out!","2020-10-14 09:19:54.609486","69156f48-e885-4cd7-a116-82dfa9f5ec45",9,40,"ae4acebd-edb5-4d20-bf69-f2d5151312ff","Theodore Cervantes","c6a277c3-d2b5-4363-839b-950896a5ec5e","Mike Townsend"
"The Blooddrain gurgled! Spears Taylor siphoned some of Velasquez Alstott's defensive ability to remove a Ball!","2020-10-14 09:21:56.612905","4055a21b-bd47-41b5-bf1b-a68a8a32e3ec",9,40,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","4ca52626-58cd-449d-88bb-f6d631588640","Velasquez Alstott"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Summers Preston's defensive ability!","2020-10-14 09:23:47.610276","35ca60b8-9a5f-4fbb-9243-faea9b2dfe21",9,40,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","80e474a3-7d2b-431d-8192-2f1e27162607","Summers Preston"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Fran Beans's defensive ability to add an Out!","2020-10-14 11:02:06.634459","2fb0be6c-543f-4b2e-aa5e-903133e85b29",9,42,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","f4ca437c-c31c-4508-afe7-6dae4330d717","Fran Beans"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Agan Harrison's baserunning ability!","2020-10-14 12:16:22.610493","24c4a75d-7c51-4c73-a8cd-35240c398af1",9,43,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","f4a5d734-0ade-4410-abb6-c0cd5a7a1c26","Agan Harrison"
"The Blooddrain gurgled! Beans McBlase siphoned some of Summers Pony's defensive ability to add a Strike!","2020-10-14 12:19:45.107035","88d7647e-5b36-45f1-8253-294f64ca1aab",9,43,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","81a0889a-4606-4f49-b419-866b57331383","Summers Pony"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Conrad Vaughan's defensive ability!","2020-10-14 13:01:36.6175","b28bb62a-75b6-443f-b54f-e01ae58bc246",9,44,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","5dbf11c0-994a-4482-bd1e-99379148ee45","Conrad Vaughan"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Cannonball Sports's defensive ability to add a Strike!","2020-10-14 13:17:40.614832","3479bb97-625d-4501-9cec-c423896a8a0b",9,44,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","c0998a08-de15-4187-b903-2e096ffa08e5","Cannonball Sports"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Conrad Vaughan's hitting ability!","2020-10-14 13:20:17.612194","b28bb62a-75b6-443f-b54f-e01ae58bc246",9,44,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","5dbf11c0-994a-4482-bd1e-99379148ee45","Conrad Vaughan"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Tamara Crankit's defensive ability to add an Out!","2020-10-14 13:27:32.606733","b28bb62a-75b6-443f-b54f-e01ae58bc246",9,44,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","0f61d948-4f0c-4550-8410-ae1c7f9f5613","Tamara Crankit"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Steph Weeks's defensive ability to add a Strike! Steph Weeks strikes out looking.","2020-10-14 14:02:57.129959","92b89ba6-6ee7-42ee-b2de-fc0b3244c937",9,45,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","18f45a1b-76eb-4b59-a275-c64cf62afce0","Steph Weeks"
"The Blooddrain gurgled! Theodore Cervantes siphoned some of Yeong-Ho Garcia's pitching ability!","2020-10-14 14:06:34.60708","3000c9fe-e585-4a8f-8fdb-02554957b475",9,45,"ae4acebd-edb5-4d20-bf69-f2d5151312ff","Theodore Cervantes","9397ed91-608e-4b13-98ea-e94c795f651e","Yeong-Ho Garcia"
"The Blooddrain gurgled! Combs Estes siphoned some of Sutton Dreamy's pitching ability!","2020-10-14 14:10:57.608912","92b89ba6-6ee7-42ee-b2de-fc0b3244c937",9,45,"0295c6c2-b33c-47dd-affa-349da7fa1760","Combs Estes","4ecee7be-93e4-4f04-b114-6b333e0e6408","Sutton Dreamy"
"The Blooddrain gurgled! Richardson Games siphoned some of Greer Gwiffin's defensive ability to add an Out!","2020-10-14 14:14:47.116005","7b1b2a69-0344-40a2-889a-3307fea0bc0e",9,45,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","6c346d8b-d186-4228-9adb-ae919d7131dd","Greer Gwiffin"
"The Blooddrain gurgled! Logan Rodriguez siphoned some of Andrew Solis's pitching ability to add an Out!","2020-10-14 15:37:23.611707","f929a2b5-6b3a-4255-b355-09d6f807369e",9,46,"8adb084b-19fe-4295-bcd2-f92afdb62bd7","Logan Rodriguez","f38c5d80-093f-46eb-99d6-942aa45cd921","Andrew Solis"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Castillo Turner's defensive ability to add an Out!","2020-10-14 16:02:47.610824","0c2b6ac8-ea01-4040-91a3-a0c36087ce64",9,47,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","defbc540-a36d-460b-afd8-07da2375ee63","Castillo Turner"
"The Blooddrain gurgled! Beans McBlase siphoned some of Basilio Fig's hitting ability!","2020-10-14 16:08:45.117516","f031af78-201a-463d-9bf6-f481eae22f48",9,47,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","c755efce-d04d-4e00-b5c1-d801070d3808","Basilio Fig"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Ziwa Mueller's defensive ability to add an Out!","2020-10-14 16:10:07.615764","f031af78-201a-463d-9bf6-f481eae22f48",9,47,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","8c8cc584-199b-4b76-b2cd-eaa9a74965e5","Ziwa Mueller"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Fish Summer's defensive ability!","2020-10-14 16:21:24.615607","f031af78-201a-463d-9bf6-f481eae22f48",9,47,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","d89da2d2-674c-4b85-8959-a4bd406f760a","Fish Summer"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Kennedy Loser's defensive ability to add a Strike!","2020-10-14 17:07:41.6088","c3259b30-cb37-4a0d-b732-2a02b9bff494",9,48,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","84a2b5f6-4955-4007-9299-3d35ae7135d3","Kennedy Loser"
"The Blooddrain gurgled! Glabe Moon siphoned some of Tamara Crankit's defensive ability to add an Out!","2020-10-14 17:07:54.613049","1a7c3e5b-ec05-4421-ad74-7acd37c82168",9,48,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","0f61d948-4f0c-4550-8410-ae1c7f9f5613","Tamara Crankit"
"The Blooddrain gurgled! Glabe Moon siphoned some of Kathy Mathews's baserunning ability!","2020-10-14 17:12:03.613372","1a7c3e5b-ec05-4421-ad74-7acd37c82168",9,48,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","9c3273a0-2711-4958-b716-bfcf60857013","Kathy Mathews"
"The Blooddrain gurgled! Glabe Moon siphoned some of Collins Melon's defensive ability to add a Strike!","2020-10-14 18:02:12.611115","09415d0f-21d1-41ac-82b4-9598fddaad55",9,49,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","ef9f8b95-9e73-49cd-be54-60f84858a285","Collins Melon"
"The Blooddrain gurgled! Richmond Harrison siphoned some of Howell Franklin's defensive ability to remove a Ball!","2020-10-14 18:07:19.116833","adbe2483-6dc5-43e2-983e-e222d1a7d6fe",9,49,"d4a10c2a-0c28-466a-9213-38ba3339b65e","Richmond Harrison","fa477c92-39b6-4a52-b065-40af2f29840a","Howell Franklin"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Socks Maybe's defensive ability to add an Out!","2020-10-14 18:10:16.112687","842565e2-8f87-432a-aada-3a884903e4ba",9,49,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","20c529b3-947e-4a77-b56f-69fe25fb3717","Socks Maybe"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Basilio Fig's defensive ability to add a Strike! Basilio Fig strikes out looking.","2020-10-14 18:11:59.62052","842565e2-8f87-432a-aada-3a884903e4ba",9,49,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","c755efce-d04d-4e00-b5c1-d801070d3808","Basilio Fig"
"The Blooddrain gurgled! Richardson Games siphoned some of Ren Morin's defensive ability!","2020-10-14 18:13:13.607931","adbe2483-6dc5-43e2-983e-e222d1a7d6fe",9,49,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","32c9bce6-6e52-40fa-9f64-3629b3d026a8","Ren Morin"
"The Blooddrain gurgled! Cory Ross siphoned some of Malik Destiny's defensive ability!","2020-10-14 19:17:59.105689","256dcfbf-519f-493c-b4e1-d3e5e6190b2a",9,50,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","1301ee81-406e-43d9-b2bb-55ca6e0f7765","Malik Destiny"
"The Blooddrain gurgled! Cory Ross siphoned some of Beasley Day's defensive ability!","2020-10-14 20:14:42.60841","885940c8-d8a6-4deb-b3a5-5763f9952750",9,51,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","26cfccf2-850e-43eb-b085-ff73ad0749b8","Beasley Day"
"The Blooddrain gurgled! Nagomi Mcdaniel siphoned some of Don Elliott's defensive ability to add an Out!","2020-10-14 21:10:20.604691","9acf2597-85f4-40a7-a06d-567fc32c9c74",9,52,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel","0cc5bd39-e90d-42f9-9dd8-7e703f316436","Don Elliott"
"The Blooddrain gurgled! Richardson Games siphoned some of Chorby Short's hitting ability to add a Ball!","2020-10-14 22:13:01.699256","5aa04dfa-d799-428f-a271-8e4881e214a1",9,53,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","a3947fbc-50ec-45a4-bca4-49ffebb77dbe","Chorby Short"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Silvaire Roadhouse's defensive ability to add an Out!","2020-10-14 23:04:35.10912","8ed74019-a7e4-4e0c-b82b-95dcb2153e3f",9,54,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","c6a19154-7438-4c4f-b786-2dfaf5951f0f","Silvaire Roadhouse"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Nagomi Mcdaniel's defensive ability!","2020-10-14 23:07:13.613651","8ed74019-a7e4-4e0c-b82b-95dcb2153e3f",9,54,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel"
"The Blooddrain gurgled! Spears Taylor siphoned some of Quack Enjoyable's defensive ability!","2020-10-14 23:11:41.61871","b34d86e4-19b3-4809-bd13-a2b848ae9d2c",9,54,"13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor","86adac6f-c694-44ac-9560-758de7eac937","Quack Enjoyable"
"The Blooddrain gurgled! Randy Dennis siphoned some of Valentine Games's defensive ability to add an Out!","2020-10-14 23:20:40.105574","1cea1ead-bfb7-49eb-afca-07a4b154b11b",9,54,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","c675fcdf-6117-49a6-ac32-99a89a3a88aa","Valentine Games"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Wesley Poole's hitting ability!","2020-10-15 00:00:41.60841","f55977b3-2d1b-40c7-a2e0-480bc00a1373",9,55,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","e4e4c17d-8128-4704-9e04-f244d4573c4d","Wesley Poole"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Dudley Mueller's defensive ability!","2020-10-15 00:15:35.122913","f55977b3-2d1b-40c7-a2e0-480bc00a1373",9,55,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller"
"The Blooddrain gurgled! Halexandrey Walton siphoned some of Raúl Leal's defensive ability to add an Out!","2020-10-15 01:01:28.606978","23713a12-745c-4291-aa2d-4769bdb42c7b",9,56,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton","2e6d4fa9-f930-47bd-971a-dd54a3cf7db1","Raúl Leal"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Sigmund Castillo's defensive ability to remove a Ball!","2020-10-15 01:03:38.111062","acdf8321-468b-4652-ac5f-15d0f32b9550",9,56,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","126fb128-7c53-45b5-ac2b-5dbf9943d71b","Sigmund Castillo"
"The Blooddrain gurgled! Randy Dennis siphoned some of Moses Mason's defensive ability to add an Out!","2020-10-15 02:16:37.607239","9323ab5b-8c6e-4466-89a3-e9511f457307",9,57,"5a26fc61-d75d-4c01-9ce2-1880ffb5550f","Randy Dennis","75f9d874-5e69-438d-900d-a3fcb1d429b3","Moses Mason"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Lawrence Horne's defensive ability!","2020-10-15 02:17:53.615891","3682efda-2950-4aa5-99ac-c630157c2772",9,57,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","2b9f9c25-43ec-4f0b-9937-a5aa23be0d9e","Lawrence Horne"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Ronan Combs's defensive ability to add a Strike!","2020-10-15 02:20:21.607424","3682efda-2950-4aa5-99ac-c630157c2772",9,57,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","e4f1f358-ee1f-4466-863e-f329766279d0","Ronan Combs"
"The Blooddrain gurgled! Dudley Mueller siphoned some of NaN's defensive ability!","2020-10-15 02:22:36.607752","50d9d458-6911-471d-9fb0-a69dd92a1be3",9,57,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","1f159bab-923a-4811-b6fa-02bfde50925a","NaN"
"The Blooddrain gurgled! Cory Ross siphoned some of Sebastian Woodman's defensive ability to add an Out!","2020-10-15 03:31:25.641806","0a2d1667-d691-4bd8-a9fc-de656f20d77a",9,58,"17397256-c28c-4cad-85f2-a21768c66e67","Cory Ross","15d3a844-df6b-4193-a8f5-9ab129312d8d","Sebastian Woodman"
"The Blooddrain gurgled! Knight Urlacher siphoned some of Igneus Delacruz's defensive ability to add an Out!","2020-10-15 04:19:24.611085","5fbdc6df-57c1-496d-862c-48f8b9c5fa2e",9,59,"cbd19e6f-3d08-4734-b23f-585330028665","Knight Urlacher","4f69e8c2-b2a1-4e98-996a-ccf35ac844c5","Igneus Delacruz"
"The Blooddrain gurgled! Richardson Games siphoned some of Spears Taylor's defensive ability to add an Out!","2020-10-15 05:05:28.603754","5d84dba6-d4fc-460a-a617-28ffd675818f",9,60,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","13a05157-6172-4431-947b-a058217b4aa5","Spears Taylor"
"The Blooddrain gurgled! Isaac Johnson siphoned some of Silvaire Roadhouse's defensive ability to add an Out!","2020-10-15 05:11:06.613286","e113406a-ddb6-4f47-8cb8-1e5293a676ca",9,60,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson","c6a19154-7438-4c4f-b786-2dfaf5951f0f","Silvaire Roadhouse"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Jacob Haynes's defensive ability to remove a Ball!","2020-10-15 06:08:50.60934","196279af-31c7-4fa2-9ba7-700cb959c9db",9,61,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","51c5473a-7545-4a9a-920d-d9b718d0e8d1","Jacob Haynes"
"The Blooddrain gurgled! Glabe Moon siphoned some of Dudley Mueller's defensive ability to add a Strike!","2020-10-15 06:14:25.60554","196279af-31c7-4fa2-9ba7-700cb959c9db",9,61,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller"
"The Blooddrain gurgled! Dudley Mueller siphoned some of Hiroto Cerna's defensive ability to add an Out!","2020-10-15 06:16:43.617795","196279af-31c7-4fa2-9ba7-700cb959c9db",9,61,"2b5f5dd7-e31f-4829-bec5-546652103bc0","Dudley Mueller","d51f1fe8-4ab8-411e-b836-5bba92984d32","Hiroto Cerna"
"The Blooddrain gurgled! Glabe Moon siphoned some of Hahn Fox's defensive ability to add an Out!","2020-10-15 06:17:50.603936","196279af-31c7-4fa2-9ba7-700cb959c9db",9,61,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon","f0bcf4bb-74b3-412e-a54c-04c12ad28ecb","Hahn Fox"
"The Blooddrain gurgled! Beans McBlase siphoned some of Schneider Bendie's defensive ability to remove a Ball!","2020-10-15 06:20:12.130232","b95914e9-c3b4-4a59-976f-bd6c4b676c85",9,61,"dddb6485-0527-4523-9bec-324a5b66bf37","Beans McBlase","4ffd2e50-bb5b-45d0-b7c4-e24d41b2ff5d","Schneider Bendie"
"The Blooddrain gurgled! Steph Weeks siphoned some of Helga Burton's defensive ability!","2020-10-15 07:01:57.608163","cd3566b0-842d-4dff-bffa-344cefc0e5e9",9,62,"18f45a1b-76eb-4b59-a275-c64cf62afce0","Steph Weeks","bd24e18b-800d-4f15-878d-e334fb4803c4","Helga Burton"
"The Blooddrain gurgled! Richardson Games siphoned some of Evelton McBlase II's defensive ability!","2020-10-15 07:02:07.605897","8134c261-b7fe-426e-b3bf-e50e01816506",9,62,"b1b141fc-e867-40d1-842a-cea30a97ca4f","Richardson Games","2c4b2a6d-9961-4e40-882c-a338f4e72117","Evelton McBlase II"
